player_id,teamName,firstName,lastName,vitals_Face ID,vitals_Play Type 2,vitals_Portrait ID,vitals_Headshot ID,vitals_Position,vitals_Secondary Position,vitals_Play Type 1,vitals_Play Initiator,vitals_Play Type 3,vitals_Play Type 4,vitals_Used Retirement Grace,vitals_Contract Thought,attributes_Intangibles,attributes_Driving Layup,attributes_Draw Foul,attributes_Left Foot Durability,attributes_Post Fade,attributes_3pt Shot,attributes_Post Hook,attributes_Interior Defense,attributes_Post Moves,attributes_Close Shot,attributes_Midrange Shot,attributes_Right Hip Durability,attributes_Vertical,attributes_Free Throw,attributes_Ball Control,attributes_Passing IQ,attributes_Right Elbow Durability,attributes_Pass Accuracy,attributes_Right Knee Durability,attributes_Offensive Rebound,attributes_Standing Dunk,attributes_Driving Dunk,attributes_Shot IQ,attributes_Agility,attributes_Passing Vision,attributes_Hands,attributes_Defensive Rebound,attributes_Speed,attributes_Perimeter Defense,attributes_Block,attributes_Offensive Consistency,attributes_Steal,attributes_Right Ankle Durability,attributes_Speed with Ball,attributes_Strength,attributes_Stamina,attributes_Left Ankle Durability,attributes_Left Knee Durability,attributes_Hustle,attributes_Pass Perception,attributes_Defensive Consistency,attributes_Help Defense IQ,attributes_Potential,attributes_Head Durability,attributes_Left Shoulder Durability,attributes_Right Shoulder Durability,attributes_Right Foot Durability,attributes_Left Elbow Durability,attributes_Left Hand Durability,attributes_Right Hand Durability,attributes_Left Hip Durability,attributes_Miscanellous Durability,badges_Rise Up,badges_Ankle Assassin,badges_Float Game,badges_Challenger,badges_Posterizer,badges_Physical Finisher,badges_Off-Ball Pest,badges_Limitless Range,badges_Layup Mixmaster,badges_Aerial Wizard,badges_Hook Specialist,badges_Pick Dodger,badges_Paint Prodigy,badges_Laid Back,badges_Post Powerhouse,badges_Boxout Beast,badges_On-Ball Menace,badges_Post-Up Poet,badges_Post Fade Phenom,badges_Deadeye,badges_Dimer,badges_Slippery Off-Ball,badges_Mini Marksman,badges_Set Shot Specialist,badges_Shifty Shooter,badges_Reserved,badges_Bail Out,badges_Break Starter,badges_Finance Savvy,badges_Handles for Days,badges_Expressive,badges_Keep It Real,badges_Unpluckable,badges_Rebound Chaser,badges_High-Flying Denier,badges_Versatile Visionary,badges_Extremely Confident,badges_Lightning Launch,badges_Strong Handle,badges_Post Lockdown,badges_Brick Wall,badges_Glove,badges_Interceptor,badges_Pogo Stick,badges_Paint Patroller,badges_Immovable Enforcer,badges_Friendly,badges_Enforcer,badges_Team Player,badges_Pat My Back,badges_Work Ethic,badges_Unpredictable,badges_Media Ringmaster,badges_Warm Weather Fan,badges_Alpha Dog,tendencies_Contested Jumper Mid,tendencies_Spot Up Shot Mid,tendencies_Off Screen Shot Mid,tendencies_Crash,tendencies_Contested Jumper 3pt,tendencies_Driving Step Back,tendencies_Shot Close,tendencies_Drive Pull Up Mid,tendencies_Setup With Sizeup,tendencies_Driving Dunk Tendency,tendencies_Drive Pull Up 3pt,tendencies_Shot Close Left,tendencies_Spot Up Shot 3pt,tendencies_Off Screen Shot 3pt,tendencies_Shot Close Middle,tendencies_Shot Close Right,tendencies_Shot Mid Center,tendencies_Shot Mid Left,tendencies_Shot Mid Left Center,tendencies_Shot Mid Right,tendencies_Dish To Open Man,tendencies_Shot Mid Right Center,tendencies_Standing Dunk Tendency,tendencies_Shot Mid,tendencies_Driving Spin,tendencies_Shot 3pt,tendencies_Stepback Jumper Mid,tendencies_Shot 3pt Center,tendencies_Euro Step Layup,tendencies_Shot 3pt Left,tendencies_Shot 3pt Left Center,tendencies_Spin Layup,tendencies_Shot 3pt Right,tendencies_Shot 3pt Right Center,tendencies_Shot Under Basket,tendencies_Spin Jumper Tendency,tendencies_Step Through Shot,tendencies_Off Screen Drive,tendencies_Spot Up Drive,tendencies_Stepback Jumper 3pt,tendencies_Driving Layup Tendency,tendencies_Transition Pull Up 3pt,tendencies_Use Glass,tendencies_Triple Threat Jab Step,tendencies_Touches,tendencies_Flashy Dunk,tendencies_Drive Right,tendencies_Alley-Oop,tendencies_Driving Double Crossover,tendencies_Transition Spot Up,tendencies_Putback Dunk,tendencies_Hop Step Layup,tendencies_No Setup Dribble,tendencies_Floater,tendencies_Triple Threat Pump Fake,tendencies_Triple Threat Idle,tendencies_Pass Interception,tendencies_Driving Dribble Hesitation,tendencies_Setup With Hesitation,tendencies_Triple Threat Shoot,tendencies_Drive,tendencies_On Ball Steal,tendencies_Driving Behind The Back,tendencies_Driving Crossover,tendencies_Driving Half Spin,tendencies_Driving In And Out,tendencies_No Driving Dribble Move,tendencies_Attack Strong On Drive,tendencies_Flashy Pass,tendencies_Alley Oop Pass,tendencies_Post Up,tendencies_Post Shimmy Shot,tendencies_Post Face Up,tendencies_Post Back Down,tendencies_Post Aggressive Backdown,tendencies_Shoot From Post,tendencies_Post Hook Left,tendencies_Post Hook Right,tendencies_Post Fade Left,tendencies_Post Fade Right,tendencies_Post Up And Under,tendencies_Post Hop Shot Tendency,tendencies_Post Step Back Shot,tendencies_Post Drive,tendencies_Post Spin,tendencies_Post Drop Step,tendencies_Post Hop Step,tendencies_Shoot,tendencies_Roll Vs Pop,tendencies_Iso Vs Elite Defender,tendencies_Iso Vs Good Defender,tendencies_Iso Vs Average Defender,tendencies_Iso Vs Poor Defender,tendencies_Play Discipline,tendencies_Take Charge,tendencies_Contest Shot,tendencies_Block Shot,tendencies_Foul,tendencies_Hard Foul
568,Current ,Josh,Richardson,4459,Handoff Receiver,4459,4459,PG,SG,P&R Ball Handler,No,Cutter,3 PT,0,0,45,75,45,84,48,78,30,69,32,94,82,84,72,90,78,68,84,69,84,47,50,78,70,81,42,80,35,80,81,40,70,80,84,79,57,95,84,84,80,80,80,80,77,84,84,84,84,84,84,84,84,80,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,35,30,20,15,20,24,99,5,75,45,22,95,35,56,22,30,18,19,10,55,23,0,9,10,62,10,25,0,19,28,0,10,18,18,20,15,5,20,0,35,25,0,5,65,10,35,30,0,65,30,0,30,10,5,50,65,15,65,10,55,30,10,15,0,0,75,45,25,5,0,0,0,0,30,10,0,0,15,15,0,0,0,5,5,0,0,50,0,0,0,0,0,90,5,50,20,50,5
569,Current ,Reggie,Jackson,2156,Isolation,2351,2351,PG,SG,P&R Ball Handler,Yes,Handoff Receiver,Cutter,0,0,50,79,44,86,48,81,25,49,28,73,77,82,85,72,86,75,84,82,81,34,25,65,60,84,70,88,51,84,74,53,50,66,82,84,48,95,83,83,85,74,70,70,78,86,84,78,85,86,85,84,83,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,35,35,10,55,42,90,20,70,65,28,95,35,48,24,22,12,24,10,45,32,0,15,5,56,10,13,35,23,28,50,22,14,36,40,30,60,10,15,80,15,5,55,70,10,40,25,5,45,30,45,15,45,55,20,55,50,65,35,95,30,10,35,10,20,75,55,40,20,0,0,0,0,30,10,0,0,15,15,0,0,0,5,5,0,0,65,35,5,10,20,40,65,10,60,15,60,10
570,Current ,Daniel,Theis,4311,Post Up High,4311,4311,C,N/A,P&R Roll Man,No,Handoff Receiver,N/A,0,0,80,66,35,65,54,68,74,79,73,93,74,65,75,83,49,54,65,69,65,62,70,70,60,67,51,85,81,57,53,68,25,42,65,42,82,90,65,65,87,57,70,83,78,65,65,65,65,65,65,65,65,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,28,30,0,80,30,30,75,30,43,27,30,18,18,30,25,4,65,1,0,25,25,41,5,6,23,5,11,19,50,0,15,5,5,25,15,0,0,5,60,45,99,60,0,0,60,5,95,20,5,50,75,15,5,25,5,25,0,15,0,0,99,75,5,5,0,0,0,99,80,10,5,5,15,15,10,0,0,5,10,0,0,45,80,0,0,0,0,99,5,99,60,90,5
571,Current ,James,Wiseman,7950,Post Up High,9801,9801,C,N/A,P&R Roll Man,No,Post Up Low,Isolation Wing,0,0,45,71,50,80,64,67,72,74,71,94,67,87,68,70,66,64,86,54,75,75,80,75,55,70,33,85,84,70,50,71,40,31,77,54,70,87,76,76,85,54,65,78,82,83,85,86,83,83,84,83,86,97,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,15,45,30,15,0,0,38,50,10,99,30,26,25,30,54,20,26,34,11,24,20,5,90,4,0,1,30,66,0,0,34,0,0,0,59,0,60,55,10,25,35,0,5,20,65,70,90,99,0,0,70,0,85,10,0,45,20,15,5,25,10,15,0,15,0,0,99,80,5,5,30,0,20,80,70,20,50,45,20,30,50,20,0,5,70,20,20,50,95,0,5,10,15,85,5,99,45,94,5
572,Current ,Chris,Duarte,9905,P&R Wing,9905,9905,SG,SF,Handoff Receiver,No,Cutter,Isolation Wing,0,0,75,79,69,80,46,86,44,50,46,73,53,80,63,79,75,78,80,77,80,45,40,70,50,68,34,95,57,65,69,50,50,56,80,60,59,92,80,80,92,69,65,68,83,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,35,15,20,0,16,85,10,75,85,20,95,40,66,14,36,21,11,16,50,16,0,6,0,64,25,15,0,23,19,0,29,14,19,0,15,40,25,25,85,12,5,55,65,15,25,30,0,35,35,0,30,5,0,35,60,15,60,15,45,45,0,15,0,0,75,50,15,10,0,0,0,0,20,10,0,0,15,15,0,0,0,5,5,0,0,45,50,0,5,10,20,65,5,80,15,80,5
573,Current ,Jazian,Gortman,1,Isolation,10463,0,PG,N/A,P&R Point,Yes,Cutter,3 PT,0,0,50,69,50,80,32,70,25,25,25,68,67,80,80,64,76,70,80,72,80,40,25,70,50,83,70,77,41,84,64,45,35,63,80,84,32,80,80,80,78,60,45,62,71,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,35,15,5,20,46,25,5,0,10,12,35,20,69,19,22,18,15,12,60,33,0,12,5,29,25,10,10,13,37,30,20,20,12,0,0,1,10,25,25,0,10,5,50,0,85,25,0,25,0,25,0,35,5,50,50,5,95,0,60,15,5,15,0,0,99,10,20,55,0,0,0,0,20,10,9,3,15,15,0,0,0,0,0,0,0,40,0,0,5,5,15,90,20,15,5,94,5
574,Current ,Eugene,Omoruyi,8089,Isolation Wing,9962,9962,C,PF,P&R Roll Man,No,Post Up Low,P&R Wing,0,0,40,70,45,80,57,70,57,54,57,72,68,80,75,72,70,62,80,65,80,68,40,65,75,76,50,69,61,70,73,50,80,84,80,63,52,80,80,80,65,40,65,68,70,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,27,35,5,70,40,50,95,30,0,50,13,52,9,13,35,13,0,3,0,42,25,50,45,25,25,30,0,0,81,45,15,5,20,25,25,8,5,55,45,0,25,30,0,35,70,40,75,15,55,20,99,20,20,40,35,80,0,15,0,0,65,65,5,25,10,0,0,99,50,10,0,0,15,15,0,20,0,5,5,0,0,70,50,0,0,0,0,99,40,80,20,99,5
575,Current ,Quincy,Olivari,1,Handoff Receiver,10462,0,SG,PG,P&R Ball Handler,Yes,3 PT,N/A,0,0,60,74,54,80,34,78,27,47,32,72,76,80,70,80,70,60,80,67,80,34,25,40,60,75,42,69,57,78,57,30,50,59,80,74,58,85,80,80,75,44,35,57,72,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,45,13,10,5,0,0,14,0,0,40,46,12,16,15,36,20,21,0,6,5,43,25,16,0,18,22,55,22,22,38,25,0,1,1,38,50,15,15,45,60,0,50,25,5,25,0,15,0,25,0,25,99,40,95,25,1,5,10,30,10,15,80,25,20,0,0,0,0,0,35,10,13,3,16,15,0,0,0,0,0,0,0,35,0,0,5,5,15,90,5,5,5,99,5
576,Current ,Bruno,Fernando,7853,Post Up Low,7853,7853,C,N/A,P&R Roll Man,No,N/A,N/A,0,0,30,79,50,80,63,42,64,64,65,77,65,80,75,70,50,65,80,52,80,92,85,80,25,74,66,75,81,74,44,88,40,42,80,50,85,85,80,80,85,62,40,65,74,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,27,30,0,75,25,16,25,25,68,16,50,50,0,0,20,0,90,1,0,2,25,50,0,50,0,0,0,0,69,0,15,5,25,25,30,0,5,5,40,10,55,99,0,0,55,0,90,10,5,50,60,15,10,20,15,45,0,15,0,0,99,80,5,0,20,0,10,90,85,10,30,20,15,15,0,0,0,5,5,0,0,50,95,0,0,0,0,99,5,75,50,99,5
577,Current ,David,Jones,1,Handoff Receiver,10470,0,SF,SG,P&R Ball Handler,No,Cutter,Isolation Wing,0,0,40,72,44,84,42,74,38,48,39,72,67,84,78,78,60,52,84,57,84,54,50,75,50,76,48,70,59,73,65,52,35,54,84,66,59,80,84,84,75,62,50,67,72,84,84,84,84,84,84,84,84,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,35,2,0,0,15,5,80,5,32,99,10,59,9,14,14,0,43,40,29,0,15,0,67,25,12,0,34,20,0,22,12,63,0,0,1,20,25,80,5,50,5,60,5,65,50,0,40,0,0,45,10,5,50,75,0,50,5,15,25,0,10,0,0,70,30,5,20,0,0,0,0,65,10,8,23,23,23,0,0,0,10,0,0,0,45,0,0,0,5,10,95,5,80,20,50,5
578,Current ,Alondes,Williams,8248,Handoff Receiver,10118,10118,PG,SG,P&R Ball Handler,Yes,N/A,N/A,0,0,40,73,50,80,48,66,44,44,49,72,72,80,78,70,77,68,80,65,80,52,40,70,60,84,64,80,55,84,60,55,50,35,80,77,68,88,80,80,80,50,50,52,75,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,45,25,5,75,25,25,25,25,59,16,17,37,13,30,50,3,0,0,0,92,25,14,10,28,11,35,34,13,45,0,15,35,5,25,10,0,0,40,55,30,1,25,0,15,25,25,10,0,40,20,5,30,85,0,95,5,0,30,0,15,35,50,15,5,0,0,0,0,70,10,0,0,15,15,0,0,0,5,5,0,0,85,50,0,0,0,5,99,5,55,55,90,5
579,Current ,D.J.,Steward,1,Isolation,10441,0,PG,SG,P&R Ball Handler,Yes,N/A,N/A,0,0,60,74,40,80,31,77,30,25,38,76,76,80,78,77,75,65,80,66,80,36,25,75,70,78,62,80,55,80,55,54,50,57,80,79,54,88,80,80,45,54,40,53,72,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,25,15,0,55,18,90,0,70,35,19,90,25,78,3,28,18,20,8,60,26,0,35,40,65,25,22,35,18,23,65,13,24,9,25,20,55,10,45,60,12,10,55,45,80,65,25,35,35,25,55,25,65,30,15,90,45,75,0,95,30,15,55,15,25,75,40,45,40,0,0,0,0,55,10,0,0,15,15,0,0,0,15,15,0,0,55,50,0,0,0,0,60,5,30,30,74,5
580,Current ,P.J.,Dozier,7594,Handoff Receiver,7594,7594,SF,SG,P&R Wing,No,Isolation,Cutter,0,0,50,75,42,83,41,74,44,48,39,70,70,84,85,64,76,69,83,68,83,44,50,75,60,76,47,78,60,83,74,55,50,63,80,77,40,80,80,82,70,60,50,65,75,81,83,81,80,82,84,84,83,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,15,0,10,27,99,10,75,70,15,95,35,50,35,38,9,6,33,55,14,0,23,5,73,27,25,45,7,19,35,21,28,27,0,35,5,10,28,55,5,0,5,60,45,40,25,0,0,35,35,55,0,5,65,80,15,35,25,80,80,0,15,0,0,70,45,25,40,0,0,0,0,40,10,0,0,15,15,0,0,0,5,5,0,0,60,50,0,5,10,20,85,50,50,15,64,5
581,Current ,Boo,Buie,1,Handoff Receiver,10469,0,PG,N/A,P&R Point,Yes,3 PT,N/A,0,0,55,77,35,80,45,81,25,25,25,67,76,81,81,86,76,70,80,74,80,28,25,50,65,78,40,82,34,79,57,37,40,49,68,79,40,80,82,80,85,58,40,52,71,80,82,80,82,80,82,80,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,55,10,10,0,34,15,0,0,10,0,55,35,80,20,28,16,0,28,25,28,0,30,10,92,25,46,35,8,38,30,8,0,5,0,12,1,10,30,40,0,0,5,45,0,50,25,0,0,0,30,0,20,50,0,75,15,99,0,5,35,5,20,10,5,65,20,15,15,0,0,0,0,30,10,0,5,15,15,0,0,0,0,0,0,0,45,0,0,0,0,0,99,5,45,20,44,5
582,Current ,Javante,McCoy,1,Isolation,10471,0,SG,SF,P&R Ball Handler,No,3 PT,Handoff Receiver,0,0,60,70,49,84,40,72,25,30,50,70,72,81,75,73,76,74,80,74,83,34,25,50,60,72,62,80,37,76,67,25,50,37,82,75,50,80,83,80,65,45,50,62,71,82,83,82,84,80,81,81,82,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,55,25,6,0,23,17,0,75,15,0,61,65,50,50,0,0,0,0,30,100,0,10,0,75,27,0,0,100,0,20,0,0,42,0,0,10,15,25,70,20,0,5,60,15,30,25,0,75,5,5,0,15,5,50,65,0,0,0,99,50,0,0,0,0,99,40,10,0,0,0,5,0,0,0,0,0,14,0,0,0,0,10,0,0,0,70,0,5,10,15,35,80,0,60,0,62,10
583,Current ,Cui,Yongxi,1,P&R Wing,10448,0,SF,SG,Isolation,No,N/A,N/A,0,0,25,73,55,80,48,77,47,48,60,72,74,80,73,79,65,65,80,65,80,40,40,75,50,68,37,75,43,70,58,47,40,66,80,60,50,80,80,80,70,55,40,58,72,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,55,20,5,20,0,15,5,0,5,23,75,50,62,15,100,0,0,0,20,0,0,1,10,44,25,26,0,9,10,15,26,29,53,30,0,1,5,25,25,20,15,20,40,0,35,25,5,30,5,5,25,45,0,40,75,20,70,0,45,55,5,10,10,5,99,25,25,35,0,0,0,0,40,10,22,12,39,54,0,0,0,0,0,0,0,60,0,0,0,5,5,95,5,50,10,64,5
584,Current ,D.J.,Carton,8313,Isolation,10374,10374,PG,N/A,P&R Ball Handler,Yes,Handoff Receiver,N/A,0,0,40,74,52,80,38,79,28,45,35,75,73,81,85,78,79,63,83,75,80,40,25,75,50,80,63,85,43,82,66,30,55,45,81,82,49,85,80,83,85,60,40,55,70,82,80,82,80,81,80,82,82,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,10,35,55,10,60,29,65,25,0,20,27,90,30,66,7,35,5,14,16,45,30,0,20,20,67,28,29,30,5,34,30,16,16,26,25,0,1,15,26,45,0,5,5,75,0,45,25,20,35,5,35,0,25,5,50,60,65,75,0,90,30,20,10,10,25,90,25,45,10,0,0,0,0,30,10,0,0,15,15,0,0,0,0,0,0,0,75,0,5,15,25,50,60,20,35,5,64,5
585,Current ,Jason,Preston,9925,Isolation,9925,9925,PG,SG,P&R Ball Handler,Yes,Cutter,Handoff Receiver,0,0,40,70,33,80,57,75,58,40,57,71,70,80,75,62,75,84,80,84,80,68,40,45,50,82,75,80,67,82,64,25,70,35,80,80,52,85,80,80,85,68,55,65,77,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,25,25,5,45,66,95,5,0,50,30,95,25,55,15,36,36,18,0,50,10,0,5,20,15,25,17,5,32,15,55,11,25,15,0,15,70,5,25,50,0,5,5,55,0,99,25,0,0,55,35,10,80,5,50,99,35,85,99,75,35,10,15,0,10,75,50,35,10,0,0,0,0,50,10,0,0,15,15,0,0,0,5,5,0,0,35,50,0,0,5,5,95,5,50,20,30,5
586,Current ,Malevy,Leons,1,Post Up Low,10468,0,PF,C,Cutter,No,P&R Roll Man,N/A,0,0,30,60,40,80,59,74,59,72,59,69,68,81,60,79,47,52,85,57,68,68,65,65,40,75,32,80,70,52,72,73,40,67,70,47,55,85,80,80,85,65,60,70,73,84,85,88,80,84,84,86,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20,3,0,75,0,18,3,10,41,41,0,41,5,45,30,9,0,25,0,0,25,23,0,23,0,0,54,0,37,0,0,60,5,25,20,0,0,5,50,55,1,25,0,0,25,0,0,0,5,50,30,0,0,0,15,20,0,0,0,0,99,15,5,30,10,0,0,0,0,3,6,3,35,53,0,0,0,60,0,0,0,35,90,0,0,0,0,99,0,95,40,99,10
587,Current ,Nassir,Little,7844,P&R Wing,7844,7844,SF,PF,Handoff Receiver,No,Isolation Wing,3 PT,0,0,40,79,45,80,52,72,54,68,59,87,82,80,81,80,65,49,80,52,80,48,35,82,65,79,31,80,61,77,70,60,55,42,80,68,70,85,80,80,85,65,55,70,77,80,80,80,80,80,80,80,80,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,30,35,5,5,0,13,70,5,75,55,47,95,40,47,6,33,17,17,33,40,0,50,20,0,55,27,3,0,25,30,0,29,13,27,0,40,75,15,26,25,0,5,0,55,30,20,30,0,30,25,0,75,15,55,50,35,15,20,10,40,30,0,15,0,0,99,60,5,5,0,0,0,0,70,10,0,0,15,15,0,0,0,40,35,0,0,40,50,0,0,5,10,95,5,75,30,62,5
588,Current ,Malcolm,Hill,1,Cutter,10008,10008,PF,SF,P&R Wing,No,N/A,N/A,0,0,85,66,41,78,40,80,42,45,52,61,72,78,65,80,68,57,78,60,70,53,40,60,60,65,30,73,56,65,55,51,50,46,65,60,47,80,68,70,75,44,35,50,70,70,80,74,79,78,80,80,78,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,35,25,15,25,0,13,30,0,70,40,33,95,25,50,17,20,20,20,20,20,20,0,5,0,99,25,19,0,28,8,0,28,17,29,20,15,5,5,25,40,5,35,5,65,5,25,25,0,35,30,0,50,15,5,50,80,15,50,5,10,35,0,15,0,0,65,35,15,0,0,0,0,0,45,10,0,0,15,15,0,0,0,5,5,0,0,60,0,0,0,0,0,99,5,80,15,80,5
589,Current ,Keita,Bates-Diop,7747,P&R Wing,7747,7747,PF,SF,P&R Roll Man,No,Handoff Receiver,Isolation Wing,0,0,55,77,50,78,63,73,54,63,60,76,74,74,72,72,66,56,78,58,85,55,55,65,70,77,33,70,57,77,63,68,80,53,79,66,60,80,79,84,70,60,35,60,75,74,78,73,79,70,81,82,75,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,25,0,15,15,45,5,75,30,14,90,30,83,3,17,17,17,32,25,17,0,20,0,37,25,11,0,25,20,0,30,14,38,40,15,55,20,25,55,8,10,35,55,5,20,30,0,10,45,0,75,30,75,40,60,15,20,25,40,45,0,15,0,0,75,75,5,0,5,5,0,99,60,10,25,15,40,50,25,0,15,25,25,15,20,40,25,0,0,0,5,99,5,75,40,38,5
590,Current ,Devonte,Graham,7733,Handoff Receiver,7733,7733,PG,SG,P&R Ball Handler,Yes,Isolation,P&R Roll Man,0,0,40,80,66,84,32,72,30,30,36,74,76,84,79,75,86,83,84,82,84,33,25,60,70,82,70,95,52,82,70,37,50,42,84,82,34,95,84,84,85,68,55,65,76,84,84,84,84,84,84,84,84,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,30,30,55,45,60,12,50,5,70,99,25,95,55,50,25,27,16,22,14,75,21,0,30,20,95,27,28,80,9,26,55,10,27,13,20,15,60,10,29,20,8,5,5,70,0,35,25,20,50,25,75,10,10,5,50,45,65,85,10,65,35,20,25,10,25,75,25,50,20,0,0,0,0,35,10,0,0,15,15,0,0,0,5,5,0,0,55,50,0,5,5,15,90,5,20,10,32,5
