NBA_ID,Season,Player,Deadeye,Limitless Range,Mini Marksman,Set Shot Specialist,Shifty Shooter,Aerial Wizard,Float Game,Hook Specialist,Layup Mixmaster,Paint Prodigy,Physical Finisher,Posterizer,Post Fade Phenom,Post Powerhouse,Post Up Poet,Rise Up,Ankle Assassin,Bail Out,Break Starter,Dimer,Handles for Days,Lightning Launch,Strong Handle,Unpluckable,Versatile Visionary,Challenger,Glove,High Flying Denier,Immovable Enforcer,Interceptor,Off Ball Pest,On-Ball Menace,Paint Patroller,Pick Dodger,Post Lockdown,Boxout Beast,Rebound Chaser,Brick Wall,Pogo Stick,Slippery Off Ball
2403,2018-19,Nene,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,1,1,2,0,0
2405,2013-14,Amare Stoudemire,0,0,0,0,0,3,0,0,0,0,0,2,1,0,3,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2405,2014-15,Amare Stoudemire,0,0,0,0,0,3,0,0,0,0,0,2,1,0,3,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,2,0,2,0
2405,2015-16,Amare Stoudemire,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,3,0,1,0,1,0
2406,2013-14,Caron Butler,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,2014-15,Caron Butler,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,2015-16,Caron Butler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,2013-14,Melvin Ely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,2013-14,Tayshaun Prince,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2419,2014-15,Tayshaun Prince,1,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,2015-16,Tayshaun Prince,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0
2422,2013-14,John Salmons,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,2014-15,John Salmons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,2013-14,Roger Mason Jr,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,2013-14,Carlos Boozer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
2430,2014-15,Carlos Boozer,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2440,2013-14,Matt Barnes,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2440,2014-15,Matt Barnes,1,1,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0
2440,2015-16,Matt Barnes,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2440,2016-17,Matt Barnes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2446,2013-14,Rasual Butler,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,2014-15,Rasual Butler,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,2015-16,Rasual Butler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,2013-14,Luis Scola,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
2449,2014-15,Luis Scola,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
2449,2015-16,Luis Scola,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2449,2016-17,Luis Scola,0,0,0,0,0,1,0,1,0,1,1,0,2,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0
2457,2013-14,Jannero Pargo,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,2014-15,Jannero Pargo,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,2013-14,Reggie Evans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
2501,2014-15,Reggie Evans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2544,2013-14,LeBron James,1,0,0,0,0,4,0,3,2,2,0,2,3,0,3,3,1,1,3,0,1,0,0,2,0,1,2,0,0,0,2,0,0,0,0,0,2,0,2,0
2544,2014-15,LeBron James,1,1,0,0,1,3,0,2,3,1,0,2,2,0,3,2,1,2,4,0,1,1,0,2,0,1,2,1,0,0,2,0,0,0,0,0,2,0,2,0
2544,2015-16,LeBron James,3,0,0,0,3,4,2,3,4,4,4,3,4,3,2,2,2,1,3,3,3,3,4,2,2,0,1,0,1,0,2,0,0,0,0,0,2,0,2,2
2544,2016-17,LeBron James,3,1,0,1,3,4,1,1,5,4,4,3,4,3,2,2,2,2,3,4,3,4,4,3,2,0,0,0,0,1,0,0,0,0,0,0,2,1,2,2
2544,2017-18,LeBron James,3,1,0,1,3,5,3,3,5,4,4,3,4,3,3,2,3,2,3,3,3,3,5,3,2,0,1,1,0,2,0,0,0,0,0,3,2,1,3,2
2544,2018-19,LeBron James,3,1,0,0,3,4,1,2,4,3,4,3,4,3,2,1,2,2,4,4,2,4,4,2,3,0,1,0,0,1,0,0,0,0,0,3,2,1,2,2
2544,2019-20,LeBron James,1,1,0,1,1,4,1,3,4,3,4,3,3,3,3,0,2,3,4,4,3,3,4,2,4,0,0,0,1,1,2,0,0,0,0,3,2,0,2,2
2544,2020-21,LeBron James,3,1,0,1,3,3,2,3,4,4,4,2,4,3,3,1,2,2,3,3,3,3,4,2,2,0,1,0,0,1,0,0,0,0,0,2,2,0,2,2
2544,2021-22,LeBron James,2,1,0,2,2,4,2,3,4,4,4,3,4,3,3,2,2,1,2,3,3,3,4,2,1,0,1,1,0,1,1,0,0,0,0,2,2,1,2,2
2544,2022-23,LeBron James,0,0,0,2,1,4,3,1,3,3,3,3,3,2,2,1,2,2,3,3,2,3,4,2,2,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2
2544,2023-24,LeBron James,2,2,0,2,2,3,3,3,3,3,4,3,3,2,2,1,2,2,3,3,2,3,4,2,4,0,0,0,0,1,1,0,0,0,0,2,2,0,2,2
2544,2024-25,LeBron James,3,1,0,0,3,4,3,3,3,4,4,2,4,3,2,0,2,2,3,3,3,2,4,2,4,0,0,0,0,1,0,0,0,0,2,1,2,1,2,1
2544,2025-26,Lebron James,1,0,0,1,1,3,2,2,2,3,2,2,3,2,2,1,1,1,3,3,2,2,4,2,2,0,1,0,1,0,2,0,0,0,1,1,2,0,1,2
2546,2013-14,Carmelo Anthony,2,2,0,2,1,3,0,1,2,1,0,1,2,0,3,1,1,0,1,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,2,0
2546,2014-15,Carmelo Anthony,1,0,0,0,1,2,0,3,0,2,0,1,3,0,3,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
2546,2015-16,Carmelo Anthony,4,0,0,3,3,3,0,1,1,2,2,1,4,2,3,0,2,0,2,2,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1
2546,2016-17,Carmelo Anthony,4,1,0,4,3,2,0,1,0,1,1,0,4,2,3,0,2,0,1,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2546,2017-18,Carmelo Anthony,2,0,0,2,2,2,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0
2546,2018-19,Carmelo Anthony,0,0,0,1,1,0,0,2,0,1,1,0,3,3,3,0,1,0,0,0,0,0,3,2,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0
2546,2019-20,Carmelo Anthony,1,0,0,2,2,0,0,0,0,1,0,1,3,2,2,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0
2546,2020-21,Carmelo Anthony,2,1,0,2,2,0,0,1,0,1,1,0,3,2,2,0,1,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2546,2021-22,Carmelo Anthony,3,1,0,3,2,2,0,3,0,2,1,0,4,2,3,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2547,2013-14,Chris Bosh,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0
2547,2014-15,Chris Bosh,1,0,0,1,0,0,0,2,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2547,2015-16,Chris Bosh,2,0,0,2,2,0,0,2,2,2,2,0,3,2,1,0,1,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0
2548,2013-14,Dwyane Wade,0,0,0,0,0,0,0,2,2,1,0,1,1,0,3,1,1,0,2,0,2,2,0,2,0,1,2,0,0,0,2,1,0,0,0,0,1,0,0,0
2548,2014-15,Dwyane Wade,0,0,0,0,1,0,1,2,2,1,0,1,2,0,3,0,1,1,2,0,2,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2548,2015-16,Dwyane Wade,0,0,0,0,2,2,4,0,4,3,3,1,3,1,1,0,2,1,2,3,2,2,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2548,2016-17,Dwyane Wade,1,0,0,0,2,0,3,3,2,2,2,1,4,2,2,0,2,0,2,2,2,2,3,2,2,0,2,0,0,2,1,0,0,0,0,0,1,0,0,1
2548,2017-18,Dwyane Wade,0,0,0,0,0,2,2,0,1,1,2,1,1,0,0,0,1,0,2,2,1,2,3,1,2,0,1,1,0,2,1,0,0,0,0,1,0,0,0,2
2548,2018-19,Dwyane Wade,1,0,0,1,1,0,3,2,2,2,3,1,3,1,1,0,1,0,2,2,2,2,3,2,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
2549,2013-14,Chris Kaman,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0
2549,2014-15,Chris Kaman,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0
2549,2015-16,Chris Kaman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,2013-14,Kirk Hinrich,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,3,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
2550,2014-15,Kirk Hinrich,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2550,2015-16,Kirk Hinrich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,1
2555,2013-14,Nick Collison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2555,2014-15,Nick Collison,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2555,2015-16,Nick Collison,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2555,2016-17,Nick Collison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2555,2017-18,Nick Collison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2557,2013-14,Luke Ridnour,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,2014-15,Luke Ridnour,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2561,2013-14,David West,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
2561,2014-15,David West,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2561,2015-16,David West,0,0,0,2,0,0,0,2,0,1,1,0,3,2,3,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2561,2016-17,David West,0,0,0,1,0,0,0,2,0,1,1,0,2,2,1,0,0,0,1,2,0,0,1,1,0,0,1,0,0,2,0,0,1,0,2,0,1,2,0,0
2561,2017-18,David West,0,0,0,0,0,1,0,2,0,2,1,0,1,2,2,0,0,0,1,2,0,0,2,1,0,0,1,0,3,2,0,0,2,0,1,2,1,2,0,0
2563,2014-15,Dahntay Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,2015-16,Dahntay Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,2016-17,Dahntay Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,2013-14,Boris Diaw,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2564,2014-15,Boris Diaw,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2564,2015-16,Boris Diaw,0,0,0,0,0,0,0,3,1,2,2,0,3,2,3,0,1,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,2016-17,Boris Diaw,0,0,0,0,0,0,0,1,0,1,1,0,1,2,2,0,0,0,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2566,2013-14,Travis Outlaw,1,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,2013-14,Kendrick Perkins,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2570,2014-15,Kendrick Perkins,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2570,2015-16,Kendrick Perkins,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2570,2017-18,Kendrick Perkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,2013-14,Leandro Barbosa,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2571,2014-15,Leandro Barbosa,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,2015-16,Leandro Barbosa,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2571,2016-17,Leandro Barbosa,0,0,1,0,0,0,2,0,1,1,2,0,0,0,0,0,1,0,0,2,1,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2581,2013-14,Steve Blake,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,2,0,2,3,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2581,2014-15,Steve Blake,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,1,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2581,2015-16,Steve Blake,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,1,3,2,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
2584,2013-14,Willie Green,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2584,2014-15,Willie Green,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2585,2013-14,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0
2585,2014-15,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,3,0,2,0
2585,2015-16,Zaza Pachulia,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0
2585,2016-17,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,3,2,3,0,0,0,3,0,2,3,2,0
2585,2017-18,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,3,1,1,1,0,0,3,2,2,3,2,0
2585,2018-19,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,2,2,2,2,2,0
2586,2013-14,Keith Bogans,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,2013-14,Matt Bonner,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2588,2014-15,Matt Bonner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,2015-16,Matt Bonner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,2013-14,Mo Williams,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,1,0,3,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,2014-15,Mo Williams,2,1,2,0,1,0,0,0,1,0,0,0,2,0,0,0,2,2,3,0,3,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2590,2015-16,Mo Williams,1,0,2,1,2,0,2,0,2,1,2,0,1,0,0,0,2,0,0,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2592,2013-14,James Jones,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,2014-15,James Jones,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,2015-16,James Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,2016-17,James Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,2013-14,Kyle Korver,2,3,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,2014-15,Kyle Korver,3,3,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,2015-16,Kyle Korver,2,1,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2594,2016-17,Kyle Korver,3,3,0,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,2017-18,Kyle Korver,3,2,0,3,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2594,2018-19,Kyle Korver,2,2,0,3,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2594,2019-20,Kyle Korver,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2617,2013-14,Udonis Haslem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2617,2014-15,Udonis Haslem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2617,2015-16,Udonis Haslem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,2016-17,Udonis Haslem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,2017-18,Udonis Haslem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,2018-19,Udonis Haslem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2617,2019-20,Udonis Haslem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2617,2020-21,Udonis Haslem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,2021-22,Udonis Haslem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2617,2022-23,Udonis Haslem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2694,2013-14,Josh Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,2013-14,Dwight Howard,0,0,0,0,0,3,0,1,0,0,0,2,1,0,4,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4,0,2,0,0,0,4,0,3,0
2730,2014-15,Dwight Howard,0,0,0,0,0,3,0,0,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,2,0,0,0,4,0,2,0
2730,2015-16,Dwight Howard,0,0,0,0,0,4,0,2,1,2,2,3,1,2,2,4,0,0,0,0,0,0,2,1,0,0,0,2,0,0,2,0,1,0,3,0,3,0,3,0
2730,2016-17,Dwight Howard,0,0,0,0,0,4,0,2,1,2,2,3,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,0,1,0,3,0,3,3,3,0
2730,2017-18,Dwight Howard,0,0,0,0,0,4,0,2,1,1,2,3,0,2,2,4,0,0,0,0,0,0,3,1,0,0,0,3,4,0,2,0,2,0,2,4,3,4,3,0
2730,2018-19,Dwight Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
