NBA_ID,Season,Player,Team(s),Overall Impact Rating,Offensive Impact Rating,Defensive Impact Rating
2743,2015-16,Kris Humphries,3TM,70.0,68.1294655161835,69.24980441935608
2743,2016-17,Kris Humphries,ATL,70.0,63.29564373482293,77.49800298545102
2744,2013-14,Al Jefferson,CHA,96.35491111703114,88.66946465096413,87.25333488160749
2744,2014-15,Al Jefferson,CHO,84.98074791843153,72.9392533018281,83.60937441497381
2744,2015-16,Al Jefferson,CHO,81.22996197109993,70.25557633201369,81.34503636725401
2744,2016-17,Al Jefferson,IND,70.0,73.74126586409983,64.56394019787108
2744,2017-18,Al Jefferson,IND,72.98160666925548,69.6133178483606,73.70482652083528
2746,2013-14,Josh Smith,DET,70.0,65.89200355368688,77.00481729415382
2746,2014-15,Josh Smith,2TM,77.27418301270095,61.45937776792859,85.92676158924272
2746,2015-16,Josh Smith,2TM,58.8769611451468,51.885122960090825,77.478355493505
2746,2017-18,Josh Smith,NOP,28.964395025381748,35.75177838771137,50.530830530185945
2747,2013-14,JR Smith,NYK,80.94900387421792,92.61390325878067,56.45703086936153
2747,2014-15,JR Smith,2TM,84.72951733178829,90.22496906813757,64.18290849975048
2747,2015-16,JR Smith,CLE,93.81531302530152,92.74130892992443,74.65708880848709
2747,2016-17,JR Smith,CLE,66.49498259563251,78.13268904367015,60.298370904802134
2747,2017-18,JR Smith,CLE,57.61625520544703,75.06992214183201,53.13077843691355
2747,2018-19,JR Smith,CLE,38.126912711009034,36.70797540182369,56.31057752890547
2747,2019-20,JR Smith,LAL,27.461241099222377,33.31215937402886,37.96685861379882
2748,2013-14,Dorell Wright,POR,79.09848708349385,79.4232050800476,72.59884758868974
2748,2014-15,Dorell Wright,POR,81.7849664810102,83.10881669968727,74.43990896800231
2749,2013-14,Jameer Nelson,ORL,78.74574388429954,89.49602205400069,55.97962311459693
2749,2014-15,Jameer Nelson,3TM,74.018954088185,86.63475076746728,57.15352293976373
2749,2015-16,Jameer Nelson,DEN,62.452674371439315,69.94378130649096,59.322315245398265
2749,2016-17,Jameer Nelson,DEN,76.46748495374321,86.00753186983864,58.86990770035205
2749,2017-18,Jameer Nelson,2TM,49.70435720328522,63.05491898294832,55.87186694291745
2754,2013-14,Tony Allen,MEM,86.8899115372891,75.38763542645724,90.88755451609612
2754,2014-15,Tony Allen,MEM,96.14868771381514,74.00646119596074,96.66291644994516
2754,2015-16,Tony Allen,MEM,85.74728912045579,71.24006466955261,89.28196346303699
2754,2016-17,Tony Allen,MEM,83.14804417705363,69.01269060317887,88.74885137360252
2754,2017-18,Tony Allen,NOP,31.079404443781723,32.06908021841196,52.99870494086753
2755,2013-14,Kevin Martin,MIN,87.36188794479294,92.72946500181794,61.47557281507045
2755,2014-15,Kevin Martin,MIN,69.69351797806556,87.36880064790864,46.05740900044107
2755,2015-16,Kevin Martin,2TM,51.61820015823179,64.8780978022332,51.83698597451198
2756,2013-14,Sasha Vujacic,LAC,27.137906026983806,31.053780732942887,43.87569330848345
2756,2015-16,Sasha Vujacic,NYK,70.79685402841989,74.0091929390071,70.4021481077574
2756,2016-17,Sasha Vujacic,NYK,45.8510164857032,53.821879895930856,50.2432643396383
2757,2013-14,Beno Udrih,2TM,60.271072623734355,69.30985769319028,60.075823561327105
2757,2014-15,Beno Udrih,MEM,77.43291894097933,80.55491375706889,62.96943933287066
2757,2015-16,Beno Udrih,2TM,56.177970343888035,58.80965790394089,65.99301690591524
2757,2016-17,Beno Udrih,DET,78.28032466480687,79.46380892952776,67.75418588041639
2760,2013-14,Anderson Varejao,CLE,92.81392576336934,83.78590721045178,90.01875820347885
2760,2014-15,Anderson Varejao,CLE,79.13603393117228,74.42832331345433,72.35948544665334
2760,2015-16,Anderson Varejao,2TM,46.562725010913184,37.86543548353575,66.66638126364501
2760,2016-17,Anderson Varejao,GSW,29.888356014576242,34.421492548789296,46.12265255657553
2760,2020-21,Anderson Varejao,CLE,40.0,43.40761416721108,46.59445960811638
2767,2013-14,Royal Ivey,OKC,25.28240576299543,30.571495448946763,36.33862962014928
2772,2013-14,Trevor Ariza,WAS,96.64885185534209,90.26603216597536,87.02802135950103
2772,2014-15,Trevor Ariza,HOU,93.06818994053253,85.30186714118265,86.1511334575961
2772,2015-16,Trevor Ariza,HOU,89.8592757744526,90.99577778418973,67.7132852300969
2772,2016-17,Trevor Ariza,HOU,96.28671754228033,91.62516884488498,78.96922903736203
2772,2017-18,Trevor Ariza,HOU,88.77941440165334,86.00364670915104,76.41578105278714
2772,2018-19,Trevor Ariza,2TM,66.4356757955815,72.5308694088963,58.348654151851996
2772,2019-20,Trevor Ariza,2TM,70.0,64.55772412879841,75.4453995087896
2772,2020-21,Trevor Ariza,MIA,80.98926820993091,75.93207389784024,78.48769804532819
2772,2021-22,Trevor Ariza,LAL,58.049063703223965,63.40926832967616,65.86607992748931
2853,2014-15,Earl Barron,PHO,27.7263017787147,26.83668151131234,50.00754584287423
2863,2017-18,Damien Wilkins,IND,29.966324932106083,47.541072351284676,40.66635198930727
101106,2013-14,Andrew Bogut,GSW,96.59695785488705,77.37330082227884,97.01740133525348
101106,2014-15,Andrew Bogut,GSW,96.23091834445597,71.10185140540275,98.17137980363788
101106,2015-16,Andrew Bogut,GSW,96.1437310121238,66.59629568778027,98.34945761584191
101106,2016-17,Andrew Bogut,2TM,70.0,38.50259877953593,96.42370372248759
101106,2017-18,Andrew Bogut,LAL,40.0,28.68303567814031,71.09647313695235
101106,2018-19,Andrew Bogut,GSW,42.39970285314418,41.879230001417035,61.542613023081486
101107,2013-14,Marvin Williams,UTA,73.85720658705631,82.8289513197294,63.058262739062826
101107,2014-15,Marvin Williams,CHO,76.9885527949283,66.23010725284755,81.6035207762863
101107,2015-16,Marvin Williams,CHO,96.77855398412022,91.97039078112842,85.62730590104803
101107,2016-17,Marvin Williams,CHO,90.46509804859474,83.6746530924522,80.66213340697945
101107,2017-18,Marvin Williams,CHO,85.59029495190967,84.08164563857106,75.00201674602373
101107,2018-19,Marvin Williams,CHO,83.62763720280311,83.00262954563351,76.27694527901451
101107,2019-20,Marvin Williams,2TM,70.0,64.40525029027049,76.99451707921853
101108,2013-14,Chris Paul,LAC,99.34780192130417,98.90333337803919,88.26424612240413
101108,2014-15,Chris Paul,LAC,99.48708964049516,99.22051898043999,87.04574264333579
101108,2015-16,Chris Paul,LAC,99.70667450347968,99.17463683999183,85.81790219696244
101108,2016-17,Chris Paul,LAC,99.84214810587457,99.48184371171044,85.35742971745807
101108,2017-18,Chris Paul,HOU,99.64759208860403,99.3609454890566,82.19909361901082
101108,2018-19,Chris Paul,HOU,98.36836527755057,97.1225333568143,84.19943616503103
101108,2019-20,Chris Paul,OKC,99.0508428436175,98.23693940151873,87.15342655958258
101108,2020-21,Chris Paul,PHO,98.90660478511668,97.72637981567871,85.54852677353941
101108,2021-22,Chris Paul,PHO,99.19980053306676,98.15597357079662,90.14992972041759
101108,2022-23,Chris Paul,PHO,97.89907107638646,96.69583742949976,80.36179837513957
101108,2023-24,Chris Paul,GSW,90.50917594487949,90.42697168641855,73.72237341046305
101108,2024-25,Chris Paul,SAS,90.76184336532059,92.140006266199,69.26200262692907
101108,2025-26,Chris Paul,LAC,63.42080692082631,68.03836936412576,61.337080357692486
101109,2013-14,Raymond Felton,NYK,72.66633985392949,82.89872591826904,63.073690251257126
101109,2014-15,Raymond Felton,DAL,44.73811245525558,53.20255031899507,55.7455438010318
101109,2015-16,Raymond Felton,DAL,68.5910402088458,74.12529505295987,59.39510217887944
101109,2016-17,Raymond Felton,LAC,57.5852415161779,58.85169285486907,61.58242786744809
101109,2017-18,Raymond Felton,OKC,65.41881298748204,70.91030467311496,59.16420389830536
101109,2018-19,Raymond Felton,OKC,59.34860529143714,67.11166677705222,61.092787029831314
101110,2013-14,Martell Webster,WAS,81.01876599245233,84.90114422038114,69.27494973781626
101110,2014-15,Martell Webster,WAS,43.79913344406542,52.85529717273115,50.9545198668951
101111,2013-14,Charlie Villanueva,DET,40.058906905005614,65.94670675094218,40.40643156385328
101111,2014-15,Charlie Villanueva,DAL,70.00069084343434,85.72879061051827,55.58581411108669
101111,2015-16,Charlie Villanueva,DAL,59.47999304087482,68.73619343939289,60.45776003244198
101112,2013-14,Channing Frye,PHO,94.58431161859356,92.50639793208276,82.05021539004083
101112,2014-15,Channing Frye,ORL,70.0,73.57633487253449,70.31615469541205
101112,2015-16,Channing Frye,2TM,85.6525621582448,85.45556665045368,76.33959486448643
101112,2016-17,Channing Frye,CLE,86.6221163395598,91.25307320644588,66.22413087280157
101112,2017-18,Channing Frye,2TM,80.36897123329183,83.55870136008012,70.73031211857075
101112,2018-19,Channing Frye,CLE,30.143704442598505,44.008915597440996,40.883154921043804
101114,2013-14,Deron Williams,BRK,96.04335796082532,95.59101983724378,71.5608402396519
101114,2014-15,Deron Williams,BRK,90.35214221119783,93.73248654045751,67.42639365903523
101114,2015-16,Deron Williams,DAL,77.21521368489482,82.81983398803608,60.99103827923248
101114,2016-17,Deron Williams,2TM,72.13696771138099,82.73102759771773,60.18550574639824
101115,2013-14,Andrew Bynum,2TM,59.88167399368742,61.71419230667508,71.38199077560446
101122,2013-14,Danny Granger,2TM,70.0,69.57683764255101,76.81938692947888
101122,2014-15,Danny Granger,MIA,55.300277000426306,59.88287161530594,60.8540537196465
101123,2013-14,Gerald Green,PHO,86.8240747608362,92.24036124734279,61.82718198384215
101123,2014-15,Gerald Green,PHO,70.0,88.01064220316862,53.459327142060275
101123,2015-16,Gerald Green,MIA,59.728315979136674,70.31283199436075,60.633077668775556
101123,2016-17,Gerald Green,BOS,40.0,75.16968465696232,35.74185732071343
101123,2017-18,Gerald Green,HOU,77.7685339265851,88.44870622894342,56.13185069236819
101123,2018-19,Gerald Green,HOU,64.05844816346657,87.8032011001426,44.897448812992046
101126,2013-14,Nate Robinson,DEN,80.46149411400049,86.84768399552469,60.90011732234713
101126,2014-15,Nate Robinson,2TM,61.462142363818714,74.56299474199942,60.3513924571469
101126,2015-16,Nate Robinson,NOP,46.03333763794349,50.20271302028996,58.16781182981961
101127,2013-14,Jarrett Jack,CLE,59.69501107327143,67.575893853156,61.93027120080363
101127,2014-15,Jarrett Jack,BRK,59.188450870911744,67.70984293490987,59.18342827353579
101127,2015-16,Jarrett Jack,BRK,77.49813699325793,80.23781004248407,69.37056039499512
101127,2016-17,Jarrett Jack,NOP,46.19649088942419,38.4104160770618,51.40944539454016
101127,2017-18,Jarrett Jack,NYK,66.75269709196623,72.88077642468001,59.88950598469107
101128,2013-14,Francisco Garcia,HOU,70.0,68.78283663296605,69.65167245707292
101128,2014-15,Francisco Garcia,HOU,40.0,33.229443541984345,60.20692618558196
101131,2013-14,Jason Maxiell,ORL,54.369842092664776,51.004194001200695,71.55084404580192
101131,2014-15,Jason Maxiell,CHO,56.21852593445437,47.31388354277465,76.50811880944731
101133,2013-14,Ian Mahinmi,IND,73.9291882609116,50.71615746217458,94.71540672409087
101133,2014-15,Ian Mahinmi,IND,70.0,51.833995673853124,91.2698793651649
101133,2015-16,Ian Mahinmi,IND,94.46351870861213,68.4436557021287,95.5652807518253
101133,2016-17,Ian Mahinmi,WAS,74.83330978179559,54.615461433647276,91.48601837745511
101133,2017-18,Ian Mahinmi,WAS,61.33923153178341,53.65479845940695,82.09988269743401
101133,2018-19,Ian Mahinmi,WAS,70.0,55.73154940642534,82.44672709325961
101133,2019-20,Ian Mahinmi,WAS,70.73821632444086,65.12601829772169,82.91293914288917
101135,2013-14,David Lee,GSW,96.06107502204162,91.80750937904861,82.67435958134328
101135,2014-15,David Lee,GSW,81.20536120755686,79.63868362892275,74.43352808359131
101135,2015-16,David Lee,2TM,77.89622442934166,67.78530036892613,76.18633644146618
101135,2016-17,David Lee,SAS,88.83025034937789,82.66071326938034,82.23339655902636
101138,2013-14,Brandon Bass,BOS,70.0,70.16940779062585,69.2931916608495
101138,2014-15,Brandon Bass,BOS,80.36338786502918,81.36812338015368,67.57676613958392
101138,2015-16,Brandon Bass,LAL,80.47265020257764,84.06583297921533,62.535043149798405
101138,2016-17,Brandon Bass,LAC,40.0,54.551197870016374,37.43955481432369
101139,2013-14,CJ Miles,CLE,85.0710351762085,87.31839278395901,70.38173962759728
101139,2014-15,CJ Miles,IND,88.92786461897094,87.05584879772026,79.51223841386998
101139,2015-16,CJ Miles,IND,79.65347903565988,79.73333005337298,70.27399748319739
101139,2016-17,CJ Miles,IND,85.05720847056749,89.45908216134345,63.97122514319496
101139,2017-18,CJ Miles,TOR,84.30494405104207,92.96300512742238,59.61729439030416
101139,2018-19,CJ Miles,2TM,58.5060520893282,68.20640066759994,60.77173023654701
101139,2019-20,CJ Miles,WAS,40.0,66.47206440542787,44.41341862825483
101139,2021-22,CJ Miles,BOS,29.308792369164713,38.96814917293076,37.548443564286615
101141,2013-14,Ersan Ilyasova,MIL,70.0,76.35460928587146,62.96052150587574
101141,2014-15,Ersan Ilyasova,MIL,84.63841600864224,88.28248362790679,70.49707397753582
101141,2015-16,Ersan Ilyasova,2TM,81.241367669562,80.47062266881026,71.57192125339596
101141,2016-17,Ersan Ilyasova,3TM,82.27331053995424,84.37101317466563,70.9703688940892
101141,2017-18,Ersan Ilyasova,2TM,86.82871819940651,85.27351788342851,77.10703015636018
101141,2018-19,Ersan Ilyasova,MIL,82.96070375763834,80.90772834513443,81.47371298804964
101141,2019-20,Ersan Ilyasova,MIL,91.94208175467502,84.43512766665872,86.97133786982587
101141,2020-21,Ersan Ilyasova,UTA,47.63304742715261,50.912280657339686,57.49771240041875
101142,2013-14,Ronny Turiaf,MIN,75.88137168142569,60.44675871715948,87.4132115342363
101142,2014-15,Ronny Turiaf,MIN,44.630934657503275,51.897645355043046,46.08225880916471
101145,2013-14,Monta Ellis,DAL,82.45566063123933,90.81578420989901,62.06121676839174
101145,2014-15,Monta Ellis,DAL,84.98573389432444,89.33564539102494,73.88309915834029
101145,2015-16,Monta Ellis,IND,87.23942252989107,74.28173069795534,84.07865510256792
101145,2016-17,Monta Ellis,IND,55.225694653342664,59.696890986256655,61.727846031014856
101150,2013-14,Lou Williams,ATL,70.0,83.22599590712542,55.379344172667665
101150,2014-15,Lou Williams,TOR,96.11555382651173,97.37467675501499,54.89915808438185
101150,2015-16,Lou Williams,LAL,81.4891644623697,94.51128628230295,45.52545911132158
101150,2016-17,Lou Williams,2TM,95.10215443983269,97.69977058540091,43.799794462277454
101150,2017-18,Lou Williams,LAC,90.53405963333635,98.36692981039245,36.49039313151453
101150,2018-19,Lou Williams,LAC,91.0706030157306,98.25714322985606,37.61975249756487
101150,2019-20,Lou Williams,LAC,81.90108602332066,95.67908966774807,46.26772755079445
101150,2020-21,Lou Williams,2TM,67.52519488347747,87.49454087494287,51.27236769417645
101150,2021-22,Lou Williams,ATL,58.84448272313326,80.34551698328134,51.385256795164736
101154,2013-14,Andray Blatche,BRK,80.92700214207998,81.80464179693818,74.44441625810155
101155,2013-14,Ryan Gomes,OKC,37.22406619620269,29.19581619881192,43.743003633440225
101161,2013-14,Amir Johnson,TOR,90.76738613994505,84.18454615717245,87.550819516002
101161,2014-15,Amir Johnson,TOR,83.39921876931845,87.22276922568551,74.42033103490286
101161,2015-16,Amir Johnson,BOS,95.6846314683976,83.28922021189426,91.99082267225927
101161,2016-17,Amir Johnson,BOS,92.49013040619833,78.06915623579523,93.01295828580801
101161,2017-18,Amir Johnson,PHI,85.04009132600116,67.05251560125095,91.15440227404298
101161,2018-19,Amir Johnson,PHI,67.7871969014863,63.951082167663984,74.07396366747152
101162,2013-14,Marcin Gortat,WAS,96.11481370529881,85.86600148945956,93.51068569078231
101162,2014-15,Marcin Gortat,WAS,96.55119612127142,86.2439972167875,93.98300670197838
101162,2015-16,Marcin Gortat,WAS,95.86936116476139,85.84261093644801,88.48598725076538
101162,2016-17,Marcin Gortat,WAS,87.48998462567208,80.73113879308016,86.50019310764047
101162,2017-18,Marcin Gortat,WAS,83.48829168551828,70.0461441811517,88.2537532347094
101162,2018-19,Marcin Gortat,LAC,69.57126337862609,59.996046173636195,78.65455836923071
101179,2013-14,Ronnie Price,ORL,59.20865795706845,53.050789802450744,73.90764764139259
101179,2014-15,Ronnie Price,LAL,70.0,67.72496107678607,72.95143894393865
101179,2015-16,Ronnie Price,PHO,73.71047324832702,58.89119166353156,83.44641977877347
101179,2016-17,Ronnie Price,PHO,44.777969831539345,40.74110996488263,61.216698145308584
101181,2013-14,Jose Calderon,DAL,88.38635897239301,95.42429846105934,54.182362458842384
101181,2014-15,Jose Calderon,NYK,57.38628218521551,74.70378511662555,49.38105905273759
101181,2015-16,Jose Calderon,NYK,70.0,77.348009240082,60.654812252964135
101181,2016-17,Jose Calderon,2TM,40.0,41.86827350315971,45.48299605060364
101181,2017-18,Jose Calderon,CLE,63.658084966004765,69.68957635691427,61.30861206690075
101181,2018-19,Jose Calderon,DET,44.741362566185266,47.547880740941046,61.899713879355275
101183,2013-14,Shavlik Randolph,PHO,40.0,47.192258881846584,57.77486445890768
101183,2014-15,Shavlik Randolph,2TM,36.57242206868085,30.951761993634516,58.62016173820718
101187,2013-14,Alan Anderson,BRK,58.878126739751806,66.31674434590954,61.20590197044628
101187,2014-15,Alan Anderson,BRK,72.51753018630752,70.17145568878152,72.26957335051362
101187,2015-16,Alan Anderson,WAS,51.415709241013275,49.84147858280045,55.532302394633774
101187,2016-17,Alan Anderson,LAC,26.967903638217066,31.980867867634206,33.36057310141915
101198,2013-14,Will Bynum,DET,59.48812885270244,73.8770089610583,53.770904008475895
101198,2014-15,Will Bynum,WAS,26.151912764458984,32.33618622837701,29.365736381201348
101236,2013-14,Chuck Hayes,2TM,70.0,56.978764744332274,80.31142983041207
101236,2014-15,Chuck Hayes,TOR,50.00675647937228,47.532641406397396,63.5228328027314
101236,2015-16,Chuck Hayes,HOU,31.30469620124109,31.591095659488285,54.271269750392875
101249,2013-14,John Lucas III,UTA,40.0,51.38030738294524,52.58345314012264
101249,2014-15,John Lucas III,DET,36.28207742234268,50.023557457235015,35.832626597113496
101249,2016-17,John Lucas III,MIN,42.68311417774958,55.97725502244045,53.22820434690111
200745,2013-14,Andrea Bargnani,NYK,63.27355751356085,68.96986502312133,61.25417056305037
200745,2014-15,Andrea Bargnani,NYK,54.30195745052669,67.69631096991009,50.41969461093653
200745,2015-16,Andrea Bargnani,BRK,40.0,53.42530756895518,46.67249157164715
200746,2013-14,LaMarcus Aldridge,POR,96.99735863051076,95.06825336836033,87.36913202025478
200746,2014-15,LaMarcus Aldridge,POR,97.5418508038731,96.1649341622061,82.10187944314613
200746,2015-16,LaMarcus Aldridge,SAS,98.08733231514397,95.3375498051077,89.93090790444404
200746,2016-17,LaMarcus Aldridge,SAS,96.35311435550409,91.03907668516915,87.2322208321644
200746,2017-18,LaMarcus Aldridge,SAS,98.71562986431391,97.4476979607158,85.03267380062302
200746,2018-19,LaMarcus Aldridge,SAS,97.2061450754758,95.57717009012308,79.94403443597747
200746,2019-20,LaMarcus Aldridge,SAS,90.17231668904137,88.02535228998451,77.3708265263479
200746,2020-21,LaMarcus Aldridge,2TM,78.50490021485601,81.3710694174943,73.09666216225665
200746,2021-22,LaMarcus Aldridge,BRK,77.37722346005008,82.75469481169901,66.11330323445435
