NBA_ID,Season,Player,RotationRole,MIN,MissingBaseCount,MissingBaseColumns
1938,2013-14,Manu Ginobili,,1550.4,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1938,2014-15,Manu Ginobili,,1589.0,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
1938,2015-16,Manu Ginobili,Key Rotation,1136.8000000000002,2,EE CONTESTED_SHOTS_3PT | FC DEFLECTIONS
2030,2013-14,Kenyon Martin,,633.6,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2030,2014-15,Kenyon Martin,,104.5,25,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2034,2013-14,Mike Miller,,1705.6000000000001,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2034,2014-15,Mike Miller,,702.0,25,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2034,2015-16,Mike Miller,Garbage Time,371.3,4,BF Floating_shot_FGM | EE CONTESTED_SHOTS_3PT | FC DEFLECTIONS | HE OFFSCREEN_POSS
2034,2016-17,Mike Miller,Garbage Time,150.0,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
2037,2013-14,Jamal Crawford,,2097.6,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2037,2014-15,Jamal Crawford,,1702.4,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2037,2015-16,Jamal Crawford,Starter,2125.1,1,EE CONTESTED_SHOTS_3PT
2037,2019-20,Jamal Crawford,Too Few Games,6.0,7,BF Floating_shot_FGM | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | FC DEFLECTIONS | FD Passing Lane Defense | GF Post Defense | HE OFFSCREEN_POSS
2045,2013-14,Hedo Turkoglu,,391.40000000000003,25,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2045,2014-15,Hedo Turkoglu,,706.8000000000001,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2199,2013-14,Tyson Chandler,,1661.0,25,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2199,2014-15,Tyson Chandler,,2287.5,25,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2199,2015-16,Tyson Chandler,Key Rotation,1617.0,5,K 3PT Shot Making | BF Floating_shot_FGM | EE CONTESTED_SHOTS_3PT | FC DEFLECTIONS | HE OFFSCREEN_POSS
2199,2016-17,Tyson Chandler,Starter,1297.2,3,K 3PT Shot Making | BF Floating_shot_FGM | HE OFFSCREEN_POSS
2199,2017-18,Tyson Chandler,Key Rotation,1150.0,3,K 3PT Shot Making | BF Floating_shot_FGM | HE OFFSCREEN_POSS
2199,2018-19,Tyson Chandler,Rotation,874.5,1,HE OFFSCREEN_POSS
2199,2019-20,Tyson Chandler,Garbage Time,218.4,3,K 3PT Shot Making | BF Floating_shot_FGM | HE OFFSCREEN_POSS
2200,2013-14,Pau Gasol,,1884.0,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2200,2014-15,Pau Gasol,,2683.2,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2200,2015-16,Pau Gasol,Starter,2289.6,2,EE CONTESTED_SHOTS_3PT | FC DEFLECTIONS
2200,2017-18,Pau Gasol,Star,1809.5,1,HE OFFSCREEN_POSS
2200,2018-19,Pau Gasol,Rotation,360.0,2,BF Floating_shot_FGM | HE OFFSCREEN_POSS
2202,2014-15,Jason Richardson,,416.09999999999997,25,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2203,2013-14,Shane Battier,,1467.3000000000002,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2207,2013-14,Joe Johnson,,2575.4,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2207,2014-15,Joe Johnson,,2792.0,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2207,2015-16,Joe Johnson,Starter,2705.4,2,EE CONTESTED_SHOTS_3PT | FC DEFLECTIONS
2207,2021-22,Joe Johnson,Too Few Games,2.0,10,K 3PT Shot Making | AL Off-Ball Shot Making | BF Floating_shot_FGM | CY Passing Creation Quality | EJ Pickpocket Rating | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | GF Post Defense | HE OFFSCREEN_POSS
2210,2013-14,Richard Jefferson,,2214.0,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2210,2014-15,Richard Jefferson,,1243.2,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2210,2015-16,Richard Jefferson,Rotation,1324.6,1,FC DEFLECTIONS
2210,2017-18,Richard Jefferson,Garbage Time,164.0,1,HE OFFSCREEN_POSS
2215,2013-14,Jason Collins,,171.6,25,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2216,2013-14,Zach Randolph,,2701.8,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2216,2014-15,Zach Randolph,,2300.4,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2216,2015-16,Zach Randolph,Starter,2019.6,2,EE CONTESTED_SHOTS_3PT | FC DEFLECTIONS
2217,2014-15,Brendan Haywood,,118.80000000000001,25,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2222,2013-14,Gerald Wallace,,1415.1999999999998,25,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2222,2014-15,Gerald Wallace,,284.8,25,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2223,2013-14,Samuel Dalembert,,1616.0,25,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BF Floating_shot_FGM | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
2223,2014-15,Samuel Dalembert,,544.0,24,K 3PT Shot Making | L Midrange Shot Making | AI 3PT Pull Up Talent | AJ Midrange Pull Up Talent | AK Pull-Up Shooting Talent | AL Off-Ball Shot Making | AW Putback Scoring Impact Per 75 Possessions | BG Floater Talent | CY Passing Creation Quality | CZ High Value Assists Per 75 Possessions | DY Lob Passing Creation Rate | EE CONTESTED_SHOTS_3PT | EJ Pickpocket Rating | EL Stable Recovered Blocks% | FC DEFLECTIONS | FD Passing Lane Defense | FJ Off-Ball Chaser Defense | FS Perimeter Isolation Defense | GA Ball Screen Navigation | GF Post Defense | GK BOX_OUTS | GT SCREEN_ASSISTS | HD Off-Ball Gravity | HE OFFSCREEN_POSS
